txn_id,customer_id,date,txn_type,amount_inr,country,country_risk,customer_segment,industry,velocity_24h,is_round_number,shell_company_flag,pep_flag,sanctions_flag,multi_account_flag,risk_score,sar_label
TXN001224,CUST1021,2024-09-25,RTGS,5011.44,USA,Low,HNI,Real Estate,2,0,0,0,0,0,20,0
TXN001225,CUST1429,2024-01-27,Cash Withdrawal,220592.64,Iran,High,Corporate,Finance,15,0,0,1,0,0,85,1
TXN001226,CUST1153,2024-04-19,Cash Withdrawal,7970.84,North Korea,High,HNI,Import/Export,6,0,0,0,0,1,85,1
TXN001227,CUST1235,2024-02-24,Cash Withdrawal,9395.19,North Korea,High,SME,Import/Export,5,0,1,0,1,0,100,1
TXN001228,CUST1063,2024-12-02,Cash Deposit,7088.37,North Korea,High,HNI,IT Services,18,0,0,0,0,0,70,1
TXN001229,CUST1224,2024-08-10,Cash Withdrawal,15309.81,India,Low,Corporate,Real Estate,3,0,0,0,0,0,15,0
TXN001230,CUST1363,2024-05-25,Cash Deposit,17752.0,India,Low,Corporate,IT Services,2,0,0,0,0,0,15,0
TXN001231,CUST1380,2024-12-07,Cash Deposit,3427.03,USA,Low,SME,IT Services,4,0,0,0,0,0,0,0
TXN001232,CUST1136,2024-10-08,SWIFT,7812.4,Germany,Low,Retail,Hospitality,2,0,0,0,0,0,20,0
TXN001233,CUST1391,2024-07-18,RTGS,200000.0,USA,Low,HNI,Finance,1,1,0,0,0,0,20,0
TXN001234,CUST1405,2024-06-25,Cash Deposit,108154.36,Singapore,Low,Retail,Real Estate,1,0,0,0,0,0,15,0
TXN001235,CUST1121,2024-06-24,Crypto Exchange,15591.57,Germany,Low,Retail,Healthcare,5,0,0,0,0,0,30,0
TXN001236,CUST1222,2024-09-05,Cash Withdrawal,8578.42,India,Low,HNI,Import/Export,4,0,0,0,0,0,20,0
TXN001237,CUST1078,2024-02-28,Cash Withdrawal,9701.61,Japan,Low,Corporate,Real Estate,3,0,0,0,0,0,20,0
TXN001238,CUST1126,2024-12-27,SWIFT,20338.62,Japan,Low,HNI,Real Estate,1,0,0,0,0,0,15,0
TXN001239,CUST1257,2024-10-29,Crypto Exchange,1747.27,Australia,Low,Corporate,Real Estate,2,0,0,0,0,0,0,0
TXN001240,CUST1067,2024-04-08,Cash Withdrawal,5507.88,USA,Low,HNI,IT Services,4,0,0,0,0,0,20,0
TXN001241,CUST1102,2024-07-13,Wire Transfer,187900.68,USA,Low,Retail,Retail Trade,12,0,1,0,0,0,50,1
TXN001242,CUST1137,2024-12-30,Cash Withdrawal,663.23,Germany,Low,SME,Import/Export,2,0,0,0,0,0,0,0
TXN001243,CUST1024,2024-01-27,Wire Transfer,14747.59,Australia,Low,Corporate,IT Services,3,0,0,0,0,0,15,0
TXN001244,CUST1241,2024-08-08,Wire Transfer,21392.46,USA,Low,SME,Finance,3,0,0,0,0,0,15,0
TXN001245,CUST1186,2024-02-19,Wire Transfer,3925.39,Australia,Low,SME,Import/Export,1,0,0,0,0,0,0,0
TXN001246,CUST1394,2024-07-04,Cash Withdrawal,85903.53,Australia,Low,Corporate,Import/Export,5,0,0,0,0,0,30,0
TXN001247,CUST1190,2024-04-17,Cash Withdrawal,1288.65,Singapore,Low,Corporate,Healthcare,4,0,0,0,0,0,0,0
TXN001248,CUST1054,2024-11-04,RTGS,7725.5,Australia,Low,Corporate,Healthcare,11,0,1,0,1,0,80,1
TXN001249,CUST1154,2024-09-30,Cash Deposit,900.94,Australia,Low,HNI,Retail Trade,2,0,0,0,0,0,0,0
TXN001250,CUST1098,2024-05-09,RTGS,391709.82,Singapore,Low,HNI,Finance,16,0,0,0,0,0,30,1
TXN001251,CUST1214,2024-05-20,NEFT,108020.41,Yemen,High,Retail,Real Estate,6,0,0,0,0,0,65,1
TXN001252,CUST1445,2024-09-17,SWIFT,11346.65,Germany,Low,Retail,Real Estate,5,0,0,0,0,0,30,0
TXN001253,CUST1205,2024-01-02,Cash Deposit,38973.9,USA,Low,SME,Real Estate,5,0,0,0,0,0,30,0
TXN001254,CUST1356,2024-08-21,NEFT,101305.05,Singapore,Low,Retail,Retail Trade,5,0,0,0,0,0,30,0
TXN001255,CUST1436,2024-05-17,RTGS,4071.12,Singapore,Low,Corporate,Import/Export,1,0,0,0,0,0,20,0
TXN001256,CUST1023,2024-11-23,Wire Transfer,9358.93,UK,Low,Corporate,Import/Export,6,0,0,1,0,0,55,1
TXN001257,CUST1177,2024-12-27,Wire Transfer,168817.18,Yemen,High,SME,Import/Export,14,0,1,1,0,0,100,1
TXN001258,CUST1494,2024-01-09,Cash Withdrawal,40864.67,Singapore,Low,SME,Real Estate,5,0,0,0,0,0,30,0
TXN001259,CUST1381,2024-11-16,Cash Withdrawal,297895.01,USA,Low,HNI,Healthcare,15,0,1,0,0,0,50,1
TXN001260,CUST1118,2024-09-02,Cash Deposit,5498.14,Myanmar,High,HNI,Import/Export,11,0,0,0,1,1,100,1
TXN001261,CUST1453,2024-12-17,SWIFT,7648.29,Singapore,Low,Corporate,Retail Trade,2,0,0,0,0,0,20,0
TXN001262,CUST1036,2024-11-26,SWIFT,95105.21,Somalia,High,HNI,Real Estate,5,0,0,0,1,0,90,1
TXN001263,CUST1329,2024-02-12,Cash Deposit,6254.52,UK,Low,Retail,Real Estate,2,0,0,0,0,0,20,0
TXN001264,CUST1307,2024-02-24,Wire Transfer,30500.24,Singapore,Low,Retail,Retail Trade,3,0,0,0,0,0,15,0
TXN001265,CUST1043,2024-10-15,SWIFT,21557.61,Germany,Low,Corporate,Real Estate,2,0,0,0,0,0,15,0
TXN001266,CUST1245,2024-10-05,Wire Transfer,761.59,Australia,Low,Corporate,Real Estate,3,0,0,0,0,0,0,0
TXN001267,CUST1063,2024-02-22,Wire Transfer,74221.6,Singapore,Low,Retail,Retail Trade,3,0,0,0,0,0,15,0
TXN001268,CUST1453,2024-04-24,Wire Transfer,6848.82,Somalia,High,HNI,Real Estate,14,0,1,0,0,0,90,1
TXN001269,CUST1057,2024-04-24,Wire Transfer,64224.31,India,Low,HNI,Real Estate,3,0,0,0,0,0,15,0
TXN001270,CUST1315,2024-02-13,Cash Withdrawal,3170.54,India,Low,SME,IT Services,5,0,0,0,0,0,15,0
TXN001271,CUST1219,2024-12-13,Cash Deposit,451902.9,Singapore,Low,SME,Finance,14,0,1,1,0,0,70,1
TXN001272,CUST1415,2024-03-17,Wire Transfer,14672.13,Japan,Low,Retail,Retail Trade,2,0,0,0,0,0,15,0
TXN001273,CUST1199,2024-09-01,Crypto Exchange,17001.3,Japan,Low,HNI,Healthcare,1,0,0,0,0,0,15,0
TXN001274,CUST1218,2024-06-14,Wire Transfer,131842.55,North Korea,High,SME,Real Estate,20,0,0,0,0,0,65,1
TXN001275,CUST1410,2024-10-08,SWIFT,11980.2,Germany,Low,Corporate,Hospitality,5,0,0,0,0,0,30,0
TXN001276,CUST1272,2024-10-24,Wire Transfer,3549.43,Australia,Low,Corporate,Hospitality,4,0,0,0,0,0,0,0
TXN001277,CUST1397,2024-04-30,Wire Transfer,2958.88,UK,Low,Corporate,Healthcare,1,0,0,0,0,0,0,0
TXN001278,CUST1435,2024-08-30,NEFT,7798.36,USA,Low,Retail,Import/Export,1,0,0,0,0,0,20,0
TXN001279,CUST1178,2024-03-12,Crypto Exchange,5292.63,Germany,Low,SME,Retail Trade,12,0,1,1,0,1,90,1
TXN001280,CUST1073,2024-12-22,Wire Transfer,47055.99,Germany,Low,HNI,Healthcare,3,0,0,0,0,0,15,0
TXN001281,CUST1054,2024-10-31,Crypto Exchange,63583.58,Iran,High,Retail,Hospitality,12,0,1,0,0,1,100,1
TXN001282,CUST1380,2024-12-23,NEFT,18313.62,UK,Low,Corporate,Healthcare,4,0,0,0,0,0,15,0
TXN001283,CUST1172,2024-12-21,RTGS,4647.47,India,Low,HNI,Retail Trade,3,0,0,0,0,0,20,0
TXN001284,CUST1030,2024-03-29,Crypto Exchange,54890.41,Australia,Low,Retail,Finance,19,0,0,0,0,0,30,1
TXN001285,CUST1216,2024-09-24,Wire Transfer,25785.0,Germany,Low,Corporate,Import/Export,2,0,0,0,0,0,15,0
TXN001286,CUST1205,2024-04-04,SWIFT,112.98,Japan,Low,Retail,Real Estate,5,0,0,0,0,0,15,0
TXN001287,CUST1039,2024-11-30,Cash Withdrawal,45394.61,Australia,Low,HNI,Hospitality,4,0,0,0,0,0,15,0
TXN001288,CUST1084,2024-11-27,Cash Withdrawal,596.11,Germany,Low,Retail,Retail Trade,2,0,0,0,0,0,0,0
TXN001289,CUST1053,2024-06-20,NEFT,4704.8,India,Low,Retail,Import/Export,2,0,0,0,0,0,20,0
TXN001290,CUST1277,2024-11-01,Cash Deposit,1510.95,India,Low,Retail,IT Services,3,0,0,0,0,0,0,0
TXN001291,CUST1103,2024-02-13,Cash Withdrawal,1162.09,Singapore,Low,Retail,Real Estate,5,0,0,0,0,0,15,0
TXN001292,CUST1404,2024-06-10,Wire Transfer,6197.02,Japan,Low,HNI,IT Services,14,0,0,0,0,0,35,1
TXN001293,CUST1066,2024-09-14,SWIFT,46223.34,India,Low,Retail,Import/Export,5,0,0,0,0,0,30,0
TXN001294,CUST1076,2024-07-14,Crypto Exchange,4017.63,Germany,Low,Retail,Finance,5,0,0,0,0,0,35,0
TXN001295,CUST1019,2024-12-15,Cash Deposit,13626.28,Germany,Low,SME,Real Estate,1,0,0,0,0,0,15,0
TXN001296,CUST1047,2024-12-14,Crypto Exchange,7552.39,Australia,Low,Corporate,Real Estate,2,0,0,0,0,0,20,0
TXN001297,CUST1082,2024-03-08,Crypto Exchange,16573.52,UK,Low,SME,Hospitality,3,0,0,0,0,0,15,0
TXN001298,CUST1438,2024-12-15,RTGS,9092.75,Germany,Low,HNI,IT Services,2,0,0,0,0,0,20,0
TXN001299,CUST1312,2024-11-17,NEFT,1182.65,Germany,Low,Retail,Real Estate,1,0,0,0,0,0,0,0
TXN001300,CUST1073,2024-02-14,Crypto Exchange,36112.71,Germany,Low,SME,Finance,1,0,0,0,0,0,15,0
TXN001301,CUST1086,2024-05-23,Wire Transfer,3863.64,Singapore,Low,SME,Real Estate,3,0,0,0,0,0,0,0
TXN001302,CUST1036,2024-08-23,Crypto Exchange,784.56,UK,Low,Corporate,Healthcare,4,0,0,0,0,0,0,0
TXN001303,CUST1390,2024-03-04,Cash Deposit,4263.42,Singapore,Low,HNI,Healthcare,4,0,0,0,0,0,20,0
TXN001304,CUST1439,2024-11-13,SWIFT,108042.91,Yemen,High,SME,Hospitality,15,0,1,0,0,1,100,1
TXN001305,CUST1349,2024-01-30,RTGS,76967.59,Australia,Low,Retail,Finance,2,0,0,0,0,0,15,0
TXN001306,CUST1287,2024-02-23,Crypto Exchange,29008.16,UK,Low,Retail,Real Estate,4,0,0,0,0,0,15,0
TXN001307,CUST1204,2024-08-24,SWIFT,207022.08,Yemen,High,Retail,Real Estate,19,0,1,1,1,0,100,1
TXN001308,CUST1221,2024-02-03,Cash Withdrawal,4803.12,UK,Low,Corporate,Hospitality,3,0,0,0,0,0,20,0
TXN001309,CUST1248,2024-08-31,RTGS,4798.76,India,Low,Corporate,Healthcare,3,0,0,0,0,0,20,0
TXN001310,CUST1279,2024-11-23,Cash Deposit,5001.77,USA,Low,Corporate,Hospitality,3,0,0,0,0,0,20,0
TXN001311,CUST1307,2024-07-04,Crypto Exchange,182612.55,Japan,Low,HNI,IT Services,4,0,0,0,0,0,15,0
TXN001312,CUST1109,2024-01-12,Crypto Exchange,14370.07,Japan,Low,Retail,Real Estate,4,0,0,0,0,0,15,0
TXN001313,CUST1325,2024-02-05,Cash Deposit,15445.34,UK,Low,Corporate,IT Services,4,0,0,0,0,0,15,0
TXN001314,CUST1447,2024-09-25,SWIFT,9411.01,Iran,High,HNI,Retail Trade,7,0,0,0,0,1,85,1
TXN001315,CUST1482,2024-10-01,SWIFT,38003.18,Australia,Low,HNI,Hospitality,2,0,0,0,0,0,15,0
TXN001316,CUST1223,2024-07-18,NEFT,11593.31,Japan,Low,SME,Healthcare,1,0,0,0,0,0,15,0
TXN001317,CUST1457,2024-12-07,RTGS,5494.14,Singapore,Low,Corporate,IT Services,5,0,0,0,0,0,35,0
TXN001318,CUST1340,2024-08-22,Cash Deposit,274750.55,Somalia,High,SME,IT Services,18,0,1,0,0,0,85,1
TXN001319,CUST1324,2024-02-19,NEFT,6035.87,India,Low,HNI,Healthcare,2,0,0,0,0,0,20,0
TXN001320,CUST1096,2024-03-26,NEFT,7277.9,Singapore,Low,HNI,Healthcare,4,0,0,0,0,0,20,0
TXN001321,CUST1107,2024-01-08,NEFT,7663.06,UK,Low,Corporate,Healthcare,3,0,0,0,0,0,20,0
TXN001322,CUST1459,2024-03-04,Crypto Exchange,342010.25,Syria,High,SME,Finance,16,0,1,0,0,0,85,1
TXN001323,CUST1090,2024-03-31,Cash Withdrawal,123195.71,North Korea,High,HNI,Hospitality,18,0,0,0,0,0,65,1
TXN001324,CUST1044,2024-01-09,RTGS,235075.85,Yemen,High,Retail,IT Services,8,0,0,0,0,0,65,1
TXN001325,CUST1108,2024-10-09,SWIFT,24135.63,Germany,Low,Corporate,Retail Trade,1,0,0,0,0,0,15,0
TXN001326,CUST1240,2024-08-25,Crypto Exchange,8759.72,Germany,Low,Retail,Import/Export,4,0,0,0,0,0,20,0
TXN001327,CUST1191,2024-05-17,Cash Withdrawal,169024.58,Japan,Low,Corporate,Finance,18,0,0,1,0,1,65,1
TXN001328,CUST1404,2024-09-22,Crypto Exchange,319975.55,Yemen,High,SME,Retail Trade,18,0,1,0,1,0,100,1
TXN001329,CUST1410,2024-07-18,RTGS,24317.71,Australia,Low,HNI,Real Estate,2,0,0,0,0,0,15,0
TXN001330,CUST1162,2024-02-20,Cash Deposit,7179.07,Australia,Low,Corporate,Hospitality,2,0,0,0,0,0,20,0
TXN001331,CUST1323,2024-11-17,Crypto Exchange,9117.52,UK,Low,HNI,Retail Trade,5,0,0,0,0,0,35,0
TXN001332,CUST1165,2024-01-14,Wire Transfer,333002.36,India,Low,Corporate,IT Services,7,0,0,1,0,0,50,1
TXN001333,CUST1398,2024-11-30,Cash Deposit,404.52,USA,Low,SME,Real Estate,3,0,0,0,0,0,0,0
TXN001334,CUST1430,2024-07-12,Crypto Exchange,32032.03,Japan,Low,Corporate,Healthcare,3,0,0,0,0,0,15,0
TXN001335,CUST1140,2024-01-12,RTGS,13625.97,Australia,Low,Retail,Real Estate,5,0,0,0,0,0,30,0
TXN001336,CUST1056,2024-02-24,Wire Transfer,36207.27,USA,Low,HNI,Finance,3,0,0,0,0,0,15,0
TXN001337,CUST1092,2024-07-04,SWIFT,105.17,Japan,Low,Retail,IT Services,2,0,0,0,0,0,0,0
TXN001338,CUST1251,2024-09-06,Wire Transfer,185825.26,Australia,Low,Retail,Hospitality,1,0,0,0,0,0,15,0
TXN001339,CUST1214,2024-08-18,RTGS,6572.28,Japan,Low,HNI,Import/Export,2,0,0,0,0,0,20,0
TXN001340,CUST1005,2024-11-19,NEFT,64152.71,UK,Low,Corporate,Healthcare,20,0,0,0,1,0,55,1
TXN001341,CUST1062,2024-10-01,Wire Transfer,42713.67,India,Low,Corporate,Finance,5,0,0,0,0,0,30,0
TXN001342,CUST1078,2024-02-28,Cash Withdrawal,1702.99,USA,Low,Corporate,Retail Trade,1,0,0,0,0,0,0,0
TXN001343,CUST1112,2024-03-05,RTGS,20315.94,UK,Low,Retail,Healthcare,3,0,0,0,0,0,15,0
TXN001344,CUST1488,2024-10-09,RTGS,1668.83,Australia,Low,Retail,Import/Export,3,0,0,0,0,0,0,0
TXN001345,CUST1414,2024-07-23,NEFT,3179.08,USA,Low,HNI,Hospitality,3,0,0,0,0,0,0,0
TXN001346,CUST1351,2024-10-25,Wire Transfer,314410.5,Myanmar,High,SME,Hospitality,20,0,0,0,0,1,80,1
TXN001347,CUST1055,2024-10-17,Cash Deposit,143063.95,UK,Low,HNI,Hospitality,3,0,0,0,0,0,15,0
TXN001348,CUST1419,2024-01-18,Cash Deposit,6087.4,Singapore,Low,Retail,Hospitality,3,0,0,0,0,0,20,0
TXN001349,CUST1150,2024-02-28,Wire Transfer,11227.81,USA,Low,SME,Hospitality,3,0,0,0,0,0,15,0
TXN001350,CUST1095,2024-04-20,Wire Transfer,29884.69,Australia,Low,SME,Real Estate,3,0,0,0,0,0,15,0
TXN001351,CUST1399,2024-06-12,Wire Transfer,17043.48,Australia,Low,SME,IT Services,1,0,0,0,0,0,15,0
TXN001352,CUST1109,2024-06-13,Crypto Exchange,10154.05,USA,Low,HNI,Finance,5,0,0,0,0,0,30,0
TXN001353,CUST1145,2024-02-22,Cash Deposit,372319.53,Japan,Low,Corporate,Finance,7,0,0,0,0,0,30,1
TXN001354,CUST1101,2024-09-09,Crypto Exchange,14008.81,Germany,Low,Corporate,IT Services,1,0,0,0,0,0,15,0
TXN001355,CUST1215,2024-03-28,SWIFT,200000.0,Singapore,Low,Retail,IT Services,3,1,0,0,0,0,20,0
TXN001356,CUST1121,2024-11-25,Wire Transfer,7432.16,Japan,Low,Retail,Import/Export,5,0,0,0,0,0,35,0
TXN001357,CUST1466,2024-07-25,Cash Deposit,10956.07,India,Low,HNI,Import/Export,5,0,0,0,0,0,30,0
TXN001358,CUST1020,2024-02-05,Wire Transfer,39182.35,Germany,Low,SME,Healthcare,1,0,0,0,0,0,15,0
TXN001359,CUST1212,2024-06-26,Cash Withdrawal,42543.78,Germany,Low,SME,Import/Export,1,0,0,0,0,0,15,0
TXN001360,CUST1160,2024-07-20,Wire Transfer,48076.34,UK,Low,HNI,Finance,4,0,0,0,0,0,15,0
TXN001361,CUST1328,2024-11-12,Cash Withdrawal,21122.53,India,Low,Retail,Retail Trade,1,0,0,0,0,0,15,0
TXN001362,CUST1422,2024-06-14,Wire Transfer,1458.98,Japan,Low,Retail,Real Estate,4,0,0,0,0,0,0,0
TXN001363,CUST1045,2024-07-07,Crypto Exchange,93915.18,Japan,Low,Corporate,Healthcare,5,0,0,0,0,0,30,0
TXN001364,CUST1478,2024-01-23,Crypto Exchange,1451.69,India,Low,Retail,Import/Export,1,0,0,0,0,0,0,0
TXN001365,CUST1038,2024-11-09,RTGS,12758.5,Japan,Low,SME,Import/Export,4,0,0,0,0,0,15,0
TXN001366,CUST1087,2024-03-02,SWIFT,2613.87,USA,Low,Corporate,Finance,3,0,0,0,0,0,0,0
TXN001367,CUST1385,2024-12-08,SWIFT,7359.83,India,Low,HNI,Healthcare,5,0,0,0,0,0,35,0
TXN001368,CUST1295,2024-05-23,SWIFT,13268.44,UK,Low,HNI,Healthcare,4,0,0,0,0,0,15,0
TXN001369,CUST1135,2024-06-29,Wire Transfer,13121.87,Singapore,Low,SME,Healthcare,2,0,0,0,0,0,15,0
TXN001370,CUST1376,2024-02-08,Wire Transfer,15258.33,Germany,Low,Corporate,Healthcare,1,0,0,0,0,0,15,0
TXN001371,CUST1343,2024-07-16,Crypto Exchange,91177.82,USA,Low,Corporate,Hospitality,4,0,0,0,0,0,15,0
TXN001372,CUST1106,2024-12-28,Cash Withdrawal,119299.52,Myanmar,High,SME,Retail Trade,12,0,0,0,0,0,65,1
TXN001373,CUST1204,2024-08-04,Cash Withdrawal,15999.32,USA,Low,Corporate,IT Services,3,0,0,0,0,0,15,0
TXN001374,CUST1295,2024-02-24,SWIFT,5618.19,Australia,Low,Retail,Real Estate,1,0,0,0,0,0,20,0
TXN001375,CUST1457,2024-01-15,Cash Withdrawal,34410.97,Germany,Low,HNI,Real Estate,5,0,0,0,0,0,30,0
TXN001376,CUST1135,2024-06-30,Wire Transfer,48252.64,Germany,Low,Retail,Finance,2,0,0,0,0,0,15,0
TXN001377,CUST1257,2024-01-28,Cash Withdrawal,216401.3,Syria,High,HNI,Finance,18,0,1,1,1,1,100,1
TXN001378,CUST1265,2024-01-26,RTGS,1285.1,Australia,Low,HNI,IT Services,2,0,0,0,0,0,0,0
TXN001379,CUST1112,2024-10-21,Wire Transfer,19852.8,UK,Low,Retail,IT Services,2,0,0,0,0,0,15,0
TXN001380,CUST1051,2024-12-24,NEFT,226358.64,Somalia,High,SME,Real Estate,13,0,0,1,0,0,85,1
TXN001381,CUST1147,2024-09-14,Cash Deposit,23196.56,Australia,Low,Retail,IT Services,5,0,0,0,0,0,30,0
TXN001382,CUST1156,2024-12-14,Cash Withdrawal,5185.67,India,Low,Corporate,Real Estate,2,0,0,0,0,0,20,0
TXN001383,CUST1460,2024-12-07,Wire Transfer,63803.3,Germany,Low,HNI,Real Estate,4,0,0,0,0,0,15,0
TXN001384,CUST1090,2024-12-13,Cash Deposit,6469.9,Japan,Low,SME,IT Services,1,0,0,0,0,0,20,0
TXN001385,CUST1496,2024-09-07,Wire Transfer,9782.64,Japan,Low,HNI,Finance,2,0,0,0,0,0,20,0
TXN001386,CUST1023,2024-05-28,RTGS,6250.35,Japan,Low,Retail,Finance,2,0,0,0,0,0,20,0
TXN001387,CUST1085,2024-02-21,Wire Transfer,8294.67,UK,Low,Corporate,Retail Trade,3,0,0,0,0,0,20,0
TXN001388,CUST1376,2024-12-05,Cash Withdrawal,1564.92,Germany,Low,SME,Finance,3,0,0,0,0,0,0,0
TXN001389,CUST1006,2024-06-19,RTGS,934.42,Singapore,Low,SME,Import/Export,5,0,0,0,0,0,15,0
TXN001390,CUST1138,2024-04-22,SWIFT,88588.52,Australia,Low,Retail,Real Estate,2,0,0,0,0,0,15,0
TXN001391,CUST1015,2024-12-22,RTGS,2274.6,Germany,Low,Corporate,Finance,3,0,0,0,0,0,0,0
TXN001392,CUST1045,2024-02-25,RTGS,1831.54,UK,Low,Corporate,Hospitality,5,0,0,0,0,0,15,0
TXN001393,CUST1230,2024-06-27,RTGS,320.51,UK,Low,Corporate,Import/Export,4,0,0,0,0,0,0,0
TXN001394,CUST1483,2024-01-22,Cash Deposit,3107.45,Singapore,Low,SME,Import/Export,5,0,0,0,0,0,15,0
TXN001395,CUST1427,2024-08-20,Crypto Exchange,1113.61,Singapore,Low,Retail,Hospitality,3,0,0,0,0,0,0,0
TXN001396,CUST1496,2024-03-16,RTGS,95132.2,Germany,Low,Retail,Hospitality,2,0,0,0,0,0,15,0
TXN001397,CUST1148,2024-05-27,SWIFT,36854.23,India,Low,Corporate,Import/Export,3,0,0,0,0,0,15,0
TXN001398,CUST1020,2024-10-30,Crypto Exchange,7185.53,North Korea,High,Corporate,Import/Export,5,0,1,1,0,0,100,1
TXN001399,CUST1490,2024-05-18,RTGS,2886.43,USA,Low,Corporate,IT Services,2,0,0,0,0,0,0,0
TXN001400,CUST1470,2024-01-17,Cash Deposit,200000.0,Germany,Low,Retail,Import/Export,3,1,0,0,0,0,20,0
TXN001401,CUST1347,2024-02-20,SWIFT,35335.67,UK,Low,HNI,Hospitality,3,0,0,0,0,0,15,0
TXN001402,CUST1088,2024-10-23,Cash Withdrawal,4977.85,USA,Low,HNI,Healthcare,2,0,0,0,0,0,20,0
TXN001403,CUST1213,2024-02-13,Cash Withdrawal,190.74,UK,Low,Corporate,Import/Export,5,0,0,0,0,0,15,0
TXN001404,CUST1236,2024-08-11,Crypto Exchange,200000.0,India,Low,Corporate,Hospitality,2,1,0,0,0,0,20,0
TXN001405,CUST1355,2024-12-30,RTGS,1007.92,UK,Low,SME,Finance,4,0,0,0,0,0,0,0
TXN001406,CUST1238,2024-01-15,SWIFT,686.7,Singapore,Low,HNI,Hospitality,1,0,0,0,0,0,0,0
TXN001407,CUST1215,2024-11-10,Cash Deposit,37566.04,UK,Low,Retail,Retail Trade,2,0,0,0,0,0,15,0
TXN001408,CUST1191,2024-10-16,NEFT,200000.0,UK,Low,Corporate,Finance,1,1,0,0,0,0,20,0
TXN001409,CUST1201,2024-01-04,RTGS,64628.4,Germany,Low,Corporate,Hospitality,5,0,0,0,0,0,30,0
TXN001410,CUST1027,2024-11-28,Cash Withdrawal,18880.1,India,Low,Retail,IT Services,3,0,0,0,0,0,15,0
TXN001411,CUST1420,2024-12-19,SWIFT,19774.16,UK,Low,SME,Finance,1,0,0,0,0,0,15,0
TXN001412,CUST1299,2024-09-21,Cash Deposit,8571.59,Myanmar,High,Retail,Healthcare,9,0,1,0,0,1,100,1
TXN001413,CUST1352,2024-01-01,Wire Transfer,29147.47,USA,Low,Corporate,IT Services,5,0,0,0,0,0,30,0
TXN001414,CUST1266,2024-02-23,Cash Deposit,25295.78,Germany,Low,Retail,Real Estate,1,0,0,0,0,0,15,0
TXN001415,CUST1227,2024-06-02,Wire Transfer,12354.64,Germany,Low,HNI,IT Services,4,0,0,0,0,0,15,0
TXN001416,CUST1419,2024-10-06,Crypto Exchange,9473.95,UK,Low,Corporate,Retail Trade,5,0,0,0,0,0,35,0
TXN001417,CUST1439,2024-11-21,Cash Deposit,7376.91,India,Low,Retail,Hospitality,2,0,0,0,0,0,20,0
TXN001418,CUST1381,2024-12-24,NEFT,264271.28,Somalia,High,Corporate,Real Estate,8,0,0,0,0,0,65,1
TXN001419,CUST1054,2024-08-05,Crypto Exchange,2615.09,USA,Low,HNI,Hospitality,1,0,0,0,0,0,0,0
TXN001420,CUST1061,2024-06-04,NEFT,5318.72,India,Low,HNI,IT Services,5,0,0,0,0,0,35,0
TXN001421,CUST1464,2024-08-22,SWIFT,639.42,UK,Low,SME,Real Estate,1,0,0,0,0,0,0,0
TXN001422,CUST1183,2024-09-25,RTGS,6991.78,Germany,Low,Corporate,Import/Export,5,0,0,0,0,0,35,0
TXN001423,CUST1335,2024-10-15,RTGS,8432.79,UK,Low,Corporate,Import/Export,14,0,0,1,0,0,55,1
TXN001424,CUST1310,2024-09-16,RTGS,1839.25,Japan,Low,Corporate,Finance,5,0,0,0,0,0,15,0
TXN001425,CUST1357,2024-06-27,NEFT,1547.84,Singapore,Low,SME,Finance,5,0,0,0,0,0,15,0
TXN001426,CUST1034,2024-03-22,Crypto Exchange,10613.07,USA,Low,Retail,IT Services,1,0,0,0,0,0,15,0
TXN001427,CUST1255,2024-04-28,Crypto Exchange,65382.08,Japan,Low,HNI,Import/Export,2,0,0,0,0,0,15,0
TXN001428,CUST1450,2024-08-03,SWIFT,77866.99,Iran,High,Corporate,Healthcare,7,0,0,0,0,1,80,1
TXN001429,CUST1055,2024-11-22,Cash Deposit,139880.49,Syria,High,HNI,Hospitality,14,0,1,0,0,0,85,1
TXN001430,CUST1044,2024-02-19,RTGS,32127.73,USA,Low,Retail,Healthcare,1,0,0,0,0,0,15,0
TXN001431,CUST1457,2024-07-27,Crypto Exchange,768.35,Singapore,Low,Retail,Import/Export,5,0,0,0,0,0,15,0
TXN001432,CUST1174,2024-11-24,RTGS,1836.39,Singapore,Low,Corporate,Healthcare,4,0,0,0,0,0,0,0
TXN001433,CUST1106,2024-07-01,Cash Withdrawal,33228.29,Singapore,Low,HNI,Finance,5,0,0,0,0,0,30,0
TXN001434,CUST1410,2024-11-16,SWIFT,1856.17,Germany,Low,Retail,Hospitality,1,0,0,0,0,0,0,0
TXN001435,CUST1065,2024-09-12,Wire Transfer,5785.15,USA,Low,SME,IT Services,1,0,0,0,0,0,20,0
TXN001436,CUST1169,2024-05-28,Crypto Exchange,18491.72,Japan,Low,Retail,Real Estate,3,0,0,0,0,0,15,0
TXN001437,CUST1183,2024-03-21,Crypto Exchange,1895.97,UK,Low,Retail,Retail Trade,1,0,0,0,0,0,0,0
TXN001438,CUST1123,2024-01-30,NEFT,9490.66,Singapore,Low,SME,Hospitality,1,0,0,0,0,0,20,0
TXN001439,CUST1479,2024-01-17,Wire Transfer,1095.5,UK,Low,SME,Healthcare,4,0,0,0,0,0,0,0
TXN001440,CUST1171,2024-10-07,Cash Deposit,3287.72,Japan,Low,Retail,Real Estate,3,0,0,0,0,0,0,0
